winner_faction;loser_faction;winner;loser;wins;losses;title;file
Northerners;Undead;Oook;GaretJax;Oook v GaretJax (ladder);download-replay.php?reported_on=2013-07-25+21%3A31%3A28.xml
Rebels;Undead;Spelp;Ikerpeta;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-26+10%3A30%3A59.xml
Loyalists;Undead;Ikerpeta;plk2;laddergame;download-replay.php?reported_on=2013-07-26+20%3A18%3A12.xml
Knalgan Alliance;Rebels;Lich_Lord;GaretJax;ladder;download-replay.php?reported_on=2013-07-26+20%3A37%3A01.xml
Northerners;Drakes;Castoridae;abhijit;Ladder Game for abhijit- wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-07-26+21%3A28%3A53.xml
Drakes;Undead;Lich_Lord;GaretJax;ladder;download-replay.php?reported_on=2013-07-26+22%3A10%3A49.xml
Northerners;Knalgan Alliance;Ikerpeta;gamelle;Ladder game (need to be registred at http://wesnoth.gamingladder.info);download-replay.php?reported_on=2013-07-27+03%3A09%3A35.xml
Knalgan Alliance;Undead;Green_Arrow;Mrzinzin;ladder;download-replay.php?reported_on=2013-07-27+17%3A47%3A01.xml
Rebels;Northerners;Lich_Lord;Green_Arrow;ladder;download-replay.php?reported_on=2013-07-27+19%3A36%3A06.xml
Undead;Rebels;Lich_Lord;GaretJax;Ladder Lich vs GaretJax;download-replay.php?reported_on=2013-07-27+21%3A41%3A05.xml
Knalgan Alliance;Rebels;Lich_Lord;GaretJax;ladder;download-replay.php?reported_on=2013-07-27+22%3A16%3A59.xml
Loyalists;Drakes;Lich_Lord;GaretJax;ladder;download-replay.php?reported_on=2013-07-27+22%3A54%3A54.xml
Loyalists;Rebels;Green_Arrow;Mrzinzin;ladder for mrzinzin;download-replay.php?reported_on=2013-07-28+18%3A23%3A23.xml
Northerners;Loyalists;Druid;Rene;Ladder for Druid + polski ranking;download-replay.php?reported_on=2013-07-28+20%3A57%3A59.xml
Drakes;Knalgan Alliance;Ikerpeta;GaretJax;ladder for Ikerpeta;download-replay.php?reported_on=2013-07-29+00%3A41%3A20.xml
Loyalists;Drakes;Ikerpeta;GaretJax;ladder;download-replay.php?reported_on=2013-07-29+01%3A23%3A22.xml
Northerners;Loyalists;Ikerpeta;GaretJax;ladder for Ikerpeta;download-replay.php?reported_on=2013-07-29+02%3A49%3A43.xml
Loyalists;Drakes;Oook;Ikerpeta;Oook v Ikerpeta (ladder);download-replay.php?reported_on=2013-07-29+12%3A13%3A45.xml
Rebels;Drakes;Castoridae;plk2;Ladder Game for plk2 - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-07-29+17%3A02%3A09.xml
Northerners;Rebels;Castoridae;abhijit;Ladder Game for abhijit - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-07-29+21%3A16%3A29.xml
Northerners;Undead;Ikerpeta;Honor;(Ladder) --&gt; Ikerpeta vs Honor &lt;--;download-replay.php?reported_on=2013-07-29+23%3A23%3A15.xml
Loyalists;Northerners;GaretJax;Stenen;ladder;download-replay.php?reported_on=2013-07-30+16%3A08%3A28.xml
Rebels;Undead;plk2;Spelp;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-07-31+10%3A15%3A24.xml
Northerners;Knalgan Alliance;Diggy;GaretJax;ladder;download-replay.php?reported_on=2013-07-31+21%3A59%3A45.xml
Drakes;Northerners;gamelle;Ikerpeta;(Ladder) --&gt; Ikerpeta vs gamelle &lt;--;download-replay.php?reported_on=2013-08-01+00%3A41%3A42.xml
Undead;Knalgan Alliance;Ikerpeta;Rigor;(Ladder) --&gt; Ikerpeta vs Rigor &lt;--;download-replay.php?reported_on=2013-08-01+13%3A07%3A48.xml
Knalgan Alliance;Rebels;Ikerpeta;Rigor;(Ladder) --&gt; Ikerpeta vs Rigor &lt;--;download-replay.php?reported_on=2013-08-01+18%3A37%3A19.xml
Drakes;Knalgan Alliance;Ikerpeta;Diggy;(Ladder)  --&gt; Ikerpeta vs Diggy &lt;--;download-replay.php?reported_on=2013-08-01+22%3A55%3A14.xml
Undead;Drakes;Ikerpeta;Diggy;(Ladder) --&gt; Ikerpeta vs Diggy &lt;--;download-replay.php?reported_on=2013-08-01+23%3A47%3A40.xml
Loyalists;Knalgan Alliance;GaretJax;krack;ladder;download-replay.php?reported_on=2013-08-02+00%3A38%3A56.xml
Knalgan Alliance;Northerners;Green_Arrow;Diggy;www.wesnoth.gamingladder.info - registered only;download-replay.php?reported_on=2013-08-02+14%3A30%3A17.xml
Drakes;Rebels;Ikerpeta;Green_Arrow;ladder;download-replay.php?reported_on=2013-08-02+17%3A07%3A18.xml
Knalgan Alliance;Northerners;Castoridae;Diggy;http://wesnoth.gamingladder.info;download-replay.php?reported_on=2013-08-03+20%3A08%3A18.xml
Undead;Knalgan Alliance;Ikerpeta;Diggy;(Ladder) --&gt; Ikerpeta vs Diggy &lt;--;download-replay.php?reported_on=2013-08-03+21%3A59%3A58.xml
Loyalists;Knalgan Alliance;Mrzinzin;Bonobo;ladder game;download-replay.php?reported_on=2013-08-04+11%3A59%3A29.xml
Northerners;Loyalists;Diggy;Castoridae;Ladder Game for Diggy - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-08-04+13%3A53%3A50.xml
Drakes;Undead;gamelle;Ikerpeta;(Ladder)  http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-08-04+19%3A18%3A45.xml
Knalgan Alliance;Loyalists;gamelle;Ikerpeta;Ladder game for Ikerpeta;download-replay.php?reported_on=2013-08-04+21%3A58%3A14.xml
Drakes;Knalgan Alliance;gamelle;Ikerpeta;Ladder game for Ikerpeta;download-replay.php?reported_on=2013-08-04+22%3A52%3A39.xml
Loyalists;Knalgan Alliance;Ikerpeta;gamelle;Ladder game for Ikerpeta;download-replay.php?reported_on=2013-08-05+00%3A33%3A33.xml
Rebels;Undead;gamelle;Diggy;Ladder;download-replay.php?reported_on=2013-08-05+11%3A54%3A58.xml
Northerners;Rebels;Ikerpeta;Diggy;Ladder Diggy vs Ikerpeta;download-replay.php?reported_on=2013-08-05+14%3A23%3A39.xml
Drakes;Loyalists;Diggy;Ikerpeta;(Ladder) --&gt; Ikerpeta vs Diggy &lt;--;download-replay.php?reported_on=2013-08-05+17%3A14%3A16.xml
Undead;Drakes;Ikerpeta;Diggy;(Ladder) --&gt; Ikerpeta vs Diggy &lt;--;download-replay.php?reported_on=2013-08-05+18%3A19%3A20.xml
Northerners;Undead;Ikerpeta;Honor;(Ladder) --&gt; Ikerpeta vs Honor &lt;--;download-replay.php?reported_on=2013-08-06+02%3A46%3A14.xml
Rebels;Northerners;Bonobo;Oook;Oook v Bonobo (ladder);download-replay.php?reported_on=2013-08-06+11%3A03%3A10.xml
Northerners;Rebels;Bonobo;Oook;Oook v Bonobo (ladder);download-replay.php?reported_on=2013-08-06+11%3A44%3A39.xml
Rebels;Northerners;gamelle;Diggy;Ladder game for Diggy;download-replay.php?reported_on=2013-08-06+13%3A59%3A52.xml
Rebels;Undead;Mada;Oook;Ladder players only (wesnoth.gamingladder.info);download-replay.php?reported_on=2013-08-06+14%3A48%3A00.xml
Rebels;Northerners;gamelle;Mrzinzin;Ladder;download-replay.php?reported_on=2013-08-06+18%3A51%3A18.xml
Undead;Rebels;Ikerpeta;Diggy;(Ladder) --&gt; Ikerpeta vs Diggy &lt;--;download-replay.php?reported_on=2013-08-06+23%3A04%3A39.xml
Loyalists;Undead;Spelp;Green_Arrow;LADDER - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-08-07+09%3A56%3A38.xml
Loyalists;Knalgan Alliance;Ikerpeta;krack;(Ladder) http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-08-07+15%3A47%3A59.xml
Knalgan Alliance;Northerners;Green_Arrow;Diggy;LADDER;download-replay.php?reported_on=2013-08-07+16%3A00%3A02.xml
Northerners;Loyalists;Ikerpeta;Diggy;(Ladder) --&gt; Ikerpeta vs Diggy &lt;--;download-replay.php?reported_on=2013-08-07+17%3A46%3A19.xml
Knalgan Alliance;Loyalists;Ikerpeta;Diggy;(Ladder) http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-08-07+21%3A59%3A24.xml
Drakes;Loyalists;Ikerpeta;Diggy;(Ladder) --&gt; Ikerpeta vs Diggy &lt;--;download-replay.php?reported_on=2013-08-07+23%3A21%3A01.xml
Loyalists;Drakes;Ikerpeta;GaretJax;(Ladder) http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-08-08+00%3A26%3A58.xml
Knalgan Alliance;Knalgan Alliance;Stenen;GaretJax;ladder;download-replay.php?reported_on=2013-08-08+01%3A26%3A25.xml
Northerners;Drakes;Mada;Oook;Oook v Mada (ladder);download-replay.php?reported_on=2013-08-08+10%3A21%3A06.xml
Knalgan Alliance;Rebels;Ikerpeta;Mada;(Ladder) --&gt; Ikerpeta vs Mada &lt;--;download-replay.php?reported_on=2013-08-08+13%3A43%3A48.xml
Rebels;Loyalists;Ikerpeta;c4rLOs8;Ladder Game;download-replay.php?reported_on=2013-08-08+16%3A45%3A22.xml
Northerners;Drakes;GaretJax;Ikerpeta;ladder;download-replay.php?reported_on=2013-08-08+21%3A58%3A52.xml
Drakes;Loyalists;Ikerpeta;GaretJax;ladder for Ikerpeta;download-replay.php?reported_on=2013-08-08+22%3A19%3A26.xml
Northerners;Knalgan Alliance;Ikerpeta;GaretJax;ladder;download-replay.php?reported_on=2013-08-09+01%3A55%3A10.xml
Rebels;Undead;Green_Arrow;GaretJax;ladder;download-replay.php?reported_on=2013-08-09+15%3A35%3A38.xml
Undead;Northerners;GaretJax;Ikerpeta;ladder for Ikerpeta;download-replay.php?reported_on=2013-08-10+01%3A00%3A42.xml
Drakes;Rebels;abhijit;GaretJax;ladder for abhijit;download-replay.php?reported_on=2013-08-10+06%3A03%3A40.xml
Rebels;Undead;abhijit;GaretJax;ladder for abhijit;download-replay.php?reported_on=2013-08-10+07%3A10%3A44.xml
Loyalists;Northerners;GaretJax;The_Black_Sword;ladder for The_Black_Sword;download-replay.php?reported_on=2013-08-10+22%3A13%3A32.xml
Northerners;Undead;Bonobo;GaretJax;ladder;download-replay.php?reported_on=2013-08-11+01%3A27%3A02.xml
Northerners;Rebels;Bonobo;GaretJax;ladder for Bonobo;download-replay.php?reported_on=2013-08-11+01%3A56%3A44.xml
Loyalists;Undead;GaretJax;Bonobo;ladder;download-replay.php?reported_on=2013-08-11+03%3A10%3A46.xml
Drakes;Knalgan Alliance;GaretJax;Fanjo;ladder;download-replay.php?reported_on=2013-08-12+04%3A01%3A05.xml
Knalgan Alliance;Undead;GaretJax;Semler;ladder;download-replay.php?reported_on=2013-08-12+05%3A12%3A53.xml
Northerners;Rebels;GaretJax;Semler;ladder for Semler;download-replay.php?reported_on=2013-08-12+07%3A10%3A07.xml
Rebels;Undead;GaretJax;Diggy;ladder;download-replay.php?reported_on=2013-08-12+17%3A34%3A42.xml
Loyalists;Drakes;GaretJax;Diggy;ladder for Diggy;download-replay.php?reported_on=2013-08-12+18%3A33%3A39.xml
Knalgan Alliance;Rebels;Castoridae;abhijit;Ladder Game for abhijit - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-08-12+19%3A38%3A32.xml
Drakes;Undead;GaretJax;Diggy;ladder for Diggy;download-replay.php?reported_on=2013-08-12+21%3A13%3A37.xml
Northerners;Knalgan Alliance;GaretJax;Diggy;ladder for GaretJax;download-replay.php?reported_on=2013-08-12+22%3A43%3A07.xml
Knalgan Alliance;Undead;GaretJax;yzr;ladder for yzr;download-replay.php?reported_on=2013-08-13+02%3A13%3A56.xml
Undead;Northerners;Castoridae;Diggy;Ladder Game for Diggy - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-08-13+18%3A35%3A33.xml
Rebels;Drakes;amikrop1;Diggy;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-08-13+21%3A57%3A47.xml
Northerners;Drakes;amikrop1;Diggy;Ladder - http://wesnoth.gamingladder.info/ - amikrop vs Diggy;download-replay.php?reported_on=2013-08-13+23%3A07%3A46.xml
Loyalists;Knalgan Alliance;neki;Diggy;LADDER - do you have what it takes ?;download-replay.php?reported_on=2013-08-15+17%3A54%3A33.xml
Knalgan Alliance;Rebels;gamelle;Danniel_BR;Ladder game (need to be registred at http://wesnoth.gamingladder.info);download-replay.php?reported_on=2013-08-15+22%3A45%3A49.xml
Loyalists;Knalgan Alliance;Danniel_BR;gamelle;Ladder;download-replay.php?reported_on=2013-08-15+23%3A26%3A29.xml
Loyalists;Rebels;gamelle;Oook;Ladder for Oook;download-replay.php?reported_on=2013-08-16+15%3A46%3A46.xml
Rebels;Drakes;neki;Diggy;LADDER - do you have what it takes ?;download-replay.php?reported_on=2013-08-16+17%3A52%3A21.xml
Loyalists;Rebels;Rigor;Ikerpeta;(Ladder) --&gt; Ikerpeta vs Rigor &lt;--;download-replay.php?reported_on=2013-08-16+18%3A08%3A04.xml
Loyalists;Drakes;Rigor;neki;LADDER neki vs. Rigor;download-replay.php?reported_on=2013-08-16+19%3A49%3A51.xml
Loyalists;Undead;Ikerpeta;Bonobo;(Ladder) http://wesnoth.gamingladder.info/  MUST BE REGISTERED!;download-replay.php?reported_on=2013-08-17+04%3A56%3A23.xml
Loyalists;Knalgan Alliance;gamelle;neki;LADDER neki vs. gamelle;download-replay.php?reported_on=2013-08-17+13%3A18%3A46.xml
Drakes;Rebels;neki;gamelle;LADDER neki vs. gamelle;download-replay.php?reported_on=2013-08-17+14%3A11%3A00.xml
Loyalists;Undead;Ikerpeta;Fanjo;LAdder game;download-replay.php?reported_on=2013-08-17+14%3A49%3A21.xml
Rebels;Knalgan Alliance;neki;gamelle;LADDER - do you have what it takes ?;download-replay.php?reported_on=2013-08-17+18%3A44%3A20.xml
Knalgan Alliance;Loyalists;neki;gamelle;LADDER - neki vs. gamelle;download-replay.php?reported_on=2013-08-17+19%3A20%3A07.xml
Northerners;Undead;gamelle;LichKing;Ladder game;download-replay.php?reported_on=2013-08-18+01%3A43%3A38.xml
Loyalists;Undead;Bonobo;gamelle;ladder for bonobo;download-replay.php?reported_on=2013-08-18+12%3A45%3A49.xml
Rebels;Knalgan Alliance;gamelle;Oook;Ladder for Oook;download-replay.php?reported_on=2013-08-18+13%3A50%3A03.xml
Drakes;Loyalists;Ikerpeta;Diggy;(Ladder) --&gt; Ikerpeta vs Diggy &lt;--;download-replay.php?reported_on=2013-08-18+19%3A39%3A52.xml
Knalgan Alliance;Knalgan Alliance;GaretJax;Cremember;ladder for Cremember;download-replay.php?reported_on=2013-08-20+02%3A35%3A56.xml
Drakes;Knalgan Alliance;GaretJax;Cremember;Cremembers LADDER;download-replay.php?reported_on=2013-08-20+03%3A50%3A04.xml
Loyalists;Drakes;GaretJax;Cremember;Cremembers LADDER;download-replay.php?reported_on=2013-08-20+04%3A55%3A23.xml
Knalgan Alliance;Undead;Oook;Castoridae;Ladder Game for Oook - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-08-20+20%3A32%3A14.xml
Loyalists;Northerners;GaretJax;gamelle;Ladder for Garetjax;download-replay.php?reported_on=2013-08-20+22%3A45%3A47.xml
Loyalists;Rebels;GaretJax;Glouk;Ladder game;download-replay.php?reported_on=2013-08-21+18%3A08%3A54.xml
Northerners;Northerners;nagafono;Fanjo;ladder game;download-replay.php?reported_on=2013-08-21+21%3A29%3A43.xml
Knalgan Alliance;Loyalists;Glouk;abhijit;Ladder game - Glouk vs abhijit;download-replay.php?reported_on=2013-08-21+21%3A41%3A24.xml
Northerners;Rebels;GaretJax;Kira1_;ladder;download-replay.php?reported_on=2013-08-22+03%3A50%3A56.xml
Northerners;Loyalists;nagafono;gamelle;ladder;download-replay.php?reported_on=2013-08-22+15%3A53%3A49.xml
Loyalists;Knalgan Alliance;GaretJax;gamelle;Ladder for Garetjax;download-replay.php?reported_on=2013-08-23+00%3A29%3A23.xml
Knalgan Alliance;Rebels;GaretJax;Fanjo;Ladder game;download-replay.php?reported_on=2013-08-23+04%3A58%3A12.xml
Rebels;Knalgan Alliance;GaretJax;abhijit;wesnoth.gamingladder.info Ladder for GaretJax;download-replay.php?reported_on=2013-08-23+05%3A52%3A12.xml
Loyalists;Knalgan Alliance;nagafono;Ikerpeta;ladder for Ikerpeta;download-replay.php?reported_on=2013-08-23+17%3A09%3A54.xml
Northerners;Knalgan Alliance;Glouk;Bonobo;Ladder game - Bonobo vs Glouk;download-replay.php?reported_on=2013-08-24+12%3A03%3A44.xml
Loyalists;Rebels;GaretJax;Ikerpeta;(Ladder) http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-08-24+16%3A03%3A44.xml
Undead;Loyalists;Glouk;Diggy;LAdder Diggy vs Glouk;download-replay.php?reported_on=2013-08-24+18%3A53%3A58.xml
Loyalists;Knalgan Alliance;Glouk;Diggy;Ladder Glouk-Diggy;download-replay.php?reported_on=2013-08-24+20%3A50%3A34.xml
Undead;Northerners;Bonobo;GaretJax;ladder;download-replay.php?reported_on=2013-08-25+05%3A32%3A31.xml
Knalgan Alliance;Rebels;Bonobo;GaretJax;ladder for Bonobo;download-replay.php?reported_on=2013-08-25+06%3A06%3A21.xml
Drakes;Rebels;Naovy;Ondrew;Ladder Naovy x Ondrew;download-replay.php?reported_on=2013-08-25+14%3A57%3A47.xml
Drakes;Northerners;Oook;Castoridae;Ladder Game for Oook - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-08-25+15%3A47%3A49.xml
Undead;Drakes;Rigor;GaretJax;ladder for Rigor;download-replay.php?reported_on=2013-08-25+21%3A43%3A57.xml
Northerners;Loyalists;GaretJax;Rigor;ladder for Rigor;download-replay.php?reported_on=2013-08-25+21%3A59%3A59.xml
Loyalists;Northerners;GaretJax;Mrzinzin;ladder;download-replay.php?reported_on=2013-08-26+18%3A59%3A16.xml
Rebels;Undead;Ikerpeta;GaretJax;(Ladder) --&gt; Ikerpeta vs GaretJax &lt;--;download-replay.php?reported_on=2013-08-26+21%3A28%3A35.xml
Rebels;Drakes;GaretJax;qnok;ladder for qnok;download-replay.php?reported_on=2013-08-27+00%3A27%3A50.xml
Rebels;Northerners;Oook;khiM;Ladder players only (ladder.subversiva.org);download-replay.php?reported_on=2013-08-27+14%3A06%3A01.xml
Northerners;Drakes;GaretJax;peace;ladder;download-replay.php?reported_on=2013-08-27+17%3A03%3A42.xml
Northerners;Rebels;peace;GaretJax;ladder;download-replay.php?reported_on=2013-08-27+17%3A05%3A12.xml
Drakes;Rebels;Danniel_BR;Honor;Ladder;download-replay.php?reported_on=2013-08-28+00%3A26%3A33.xml
Drakes;Loyalists;Oook;GaretJax;ladder for Oook;download-replay.php?reported_on=2013-08-28+16%3A50%3A52.xml
Northerners;Loyalists;abhijit;Lich_Lord2;abhijits game;download-replay.php?reported_on=2013-08-29+07%3A24%3A30.xml
Rebels;Northerners;Ikerpeta;GaretJax;ladder;download-replay.php?reported_on=2013-08-29+17%3A22%3A32.xml
Knalgan Alliance;Loyalists;Castoridae;amikrop1;Ladder Game for amikrop1 - wesnoth.gamingladder.info - RBY-Custom-Package [AM,AP,EC,HGB,SC,AC,COTB,CL,DOO,FL,HI,SR,TF,TSG,WC];download-replay.php?reported_on=2013-08-29+19%3A15%3A06.xml
Undead;Drakes;abhijit;GaretJax;ladder for abhijit;download-replay.php?reported_on=2013-08-30+06%3A29%3A57.xml
Northerners;Drakes;suiren;abhijit;ladder(COB,HAM,HGB,TF,WC) +1700;download-replay.php?reported_on=2013-08-30+11%3A50%3A06.xml
Drakes;Rebels;Bonobo;abhijit;abhijits ladder game reserved for Bonobo;download-replay.php?reported_on=2013-08-31+06%3A47%3A05.xml
Drakes;Loyalists;Bonobo;Honor;ladder;download-replay.php?reported_on=2013-08-31+06%3A54%3A24.xml
Northerners;Rebels;Bonobo;Honor;ladder;download-replay.php?reported_on=2013-08-31+06%3A55%3A54.xml
Rebels;Northerners;Bonobo;Honor;ladder;download-replay.php?reported_on=2013-08-31+07%3A25%3A06.xml
Northerners;Drakes;Bonobo;Honor;ladder;download-replay.php?reported_on=2013-08-31+07%3A48%3A55.xml
Rebels;Loyalists;Mrzinzin;abhijit;wesnoth.gamingladder.info ;download-replay.php?reported_on=2013-08-31+12%3A06%3A29.xml
Rebels;Undead;Bonobo;Honor;ladder;download-replay.php?reported_on=2013-09-01+01%3A23%3A44.xml
Northerners;Drakes;Bonobo;Honor;ladder;download-replay.php?reported_on=2013-09-01+01%3A38%3A17.xml
Rebels;Loyalists;night0079;Bonobo;ladder;download-replay.php?reported_on=2013-09-01+04%3A31%3A49.xml
Northerners;Knalgan Alliance;Ikerpeta;Honor;ladder;download-replay.php?reported_on=2013-09-02+00%3A07%3A34.xml
Northerners;Undead;Ikerpeta;Honor;ladder;download-replay.php?reported_on=2013-09-02+02%3A13%3A01.xml
Northerners;Knalgan Alliance;dsquared;gamelle;Ladder for dsquared;download-replay.php?reported_on=2013-09-02+11%3A54%3A31.xml
Undead;Northerners;dsquared;Mrzinzin;Ladder;download-replay.php?reported_on=2013-09-02+13%3A51%3A58.xml
Knalgan Alliance;Undead;Bonobo;Lich_Lord;Lich_Lords game;download-replay.php?reported_on=2013-09-03+07%3A03%3A18.xml
Undead;Northerners;Bonobo;Lich_Lord;Ladder game;download-replay.php?reported_on=2013-09-03+08%3A38%3A50.xml
Undead;Drakes;abhijit;Lich_Lord;wesnoth.gamingladder.info ladder vs abhijit;download-replay.php?reported_on=2013-09-03+11%3A02%3A26.xml
Knalgan Alliance;Drakes;Rigor;amikrop1;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-03+22%3A20%3A47.xml
Rebels;Knalgan Alliance;amikrop1;Ikerpeta;(Ladder) http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-04+01%3A27%3A34.xml
Drakes;Loyalists;Lich_Lord;abhijit;wesnoth.gamingladder.info;download-replay.php?reported_on=2013-09-04+06%3A54%3A45.xml
Knalgan Alliance;Drakes;Glouk;Rigor;Ladder game;download-replay.php?reported_on=2013-09-04+22%3A21%3A41.xml
Undead;Loyalists;Rigor;Ikerpeta;(Ladder) --&gt; Ikerpeta vs Rigor &lt;--;download-replay.php?reported_on=2013-09-04+23%3A23%3A15.xml
Loyalists;Drakes;Lich_Lord;GaretJax;for Lich_Lord ladder;download-replay.php?reported_on=2013-09-05+04%3A14%3A23.xml
Knalgan Alliance;Rebels;Lich_Lord;abhijit;ladder game for Lich_Lord;download-replay.php?reported_on=2013-09-05+10%3A16%3A18.xml
Rebels;Loyalists;Ikerpeta;Lich_Lord;(Ladder) --&gt; Ikerpeta vs Lich_lord &lt;--;download-replay.php?reported_on=2013-09-05+23%3A53%3A46.xml
Northerners;Undead;Bonobo;amikrop1;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-06+01%3A20%3A22.xml
Rebels;Knalgan Alliance;Lich_Lord;Honor;Ladder (http://wesnoth.gamingladder.info);download-replay.php?reported_on=2013-09-06+01%3A33%3A10.xml
Rebels;Undead;night0079;Lich_Lord;Ladder game (http://wesnoth.gamingladder.info);download-replay.php?reported_on=2013-09-06+03%3A12%3A36.xml
Northerners;Drakes;Lich_Lord;Bonobo;Ladder ---Lich_Lord vs Bonobo---;download-replay.php?reported_on=2013-09-06+05%3A30%3A52.xml
Drakes;Loyalists;Ikerpeta;Lich_Lord;(Ladder) --&gt; Ikerpeta vs Lich_Lord &lt;--;download-replay.php?reported_on=2013-09-06+18%3A23%3A45.xml
Drakes;Loyalists;Lich_Lord;Ikerpeta;(Ladder) --&gt; Ikerpeta vs Lich_Lord &lt;--;download-replay.php?reported_on=2013-09-06+20%3A02%3A47.xml
Undead;Knalgan Alliance;Ikerpeta;Danniel_BR;(L);download-replay.php?reported_on=2013-09-07+02%3A29%3A45.xml
Northerners;Knalgan Alliance;Lich_Lord;amikrop1;Ladder for Lich_Lord - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-07+04%3A01%3A32.xml
Knalgan Alliance;Rebels;Bonobo;Lich_Lord;ladder game;download-replay.php?reported_on=2013-09-07+12%3A38%3A03.xml
Knalgan Alliance;Rebels;amikrop1;Lich_Lord;Ladder - http://wesnoth.gaminglader.info/;download-replay.php?reported_on=2013-09-08+06%3A41%3A46.xml
Loyalists;Drakes;Ikerpeta;amikrop1;Ladder for Ikerpeta - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-09+03%3A58%3A05.xml
Northerners;Knalgan Alliance;Ikerpeta;gamelle;(Ladder) http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-09+12%3A52%3A34.xml
Undead;Northerners;peace;Ikerpeta;(Ladder) --&gt; Ikerpeta vs peace &lt;--;download-replay.php?reported_on=2013-09-09+16%3A12%3A18.xml
Drakes;Rebels;GaretJax;Ariu;ladder for Ariu;download-replay.php?reported_on=2013-09-09+21%3A39%3A05.xml
Undead;Drakes;Ikerpeta;GaretJax;(Ladder) --&gt; Ikerpeta vs GaretJax &lt;--;download-replay.php?reported_on=2013-09-10+02%3A14%3A47.xml
Loyalists;Knalgan Alliance;Ikerpeta;GaretJax;(Ladder) --&gt; Ikerpeta vs GaretJax &lt;--;download-replay.php?reported_on=2013-09-10+04%3A28%3A56.xml
Northerners;Drakes;qnok;Honor;ladder;download-replay.php?reported_on=2013-09-10+22%3A01%3A07.xml
Drakes;Northerners;Green_Arrow;Fanjo;LADDER GAME;download-replay.php?reported_on=2013-09-11+10%3A37%3A15.xml
Drakes;Undead;gamelle;Fanjo;ladder game;download-replay.php?reported_on=2013-09-11+13%3A51%3A00.xml
Drakes;Knalgan Alliance;qnok;Honor;ladder;download-replay.php?reported_on=2013-09-11+22%3A23%3A25.xml
Rebels;Drakes;night0079;Lich_Lord;Ladder game;download-replay.php?reported_on=2013-09-12+05%3A37%3A46.xml
Rebels;Knalgan Alliance;qnok;Lich_Lord;Ladder (any ladder player is welcome);download-replay.php?reported_on=2013-09-12+10%3A58%3A22.xml
Rebels;Northerners;gamelle;Ikerpeta;(Ladder) Ikerpeta vs gamelle ;download-replay.php?reported_on=2013-09-12+17%3A48%3A38.xml
Loyalists;Knalgan Alliance;qnok;Ikerpeta;Ladder for Ikerpeta;download-replay.php?reported_on=2013-09-12+20%3A26%3A00.xml
Drakes;Northerners;amikrop1;Ikerpeta;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-13+00%3A49%3A07.xml
Rebels;Drakes;amikrop1;GaretJax;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-09-13+04%3A22%3A36.xml
Drakes;Drakes;Bonobo;Fanjo;ladder game;download-replay.php?reported_on=2013-09-13+10%3A12%3A20.xml
